"","also","can","even","get","know","new","one","people","subject","think","use","well","will","article","dont","good","just","now","time","writes"
"14500",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"14501",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"14502",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"14503",1,3,2,0,1,0,1,2,2,1,0,2,13,1,1,2,2,4,1,1
"14504",0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"14505",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"14506",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14507",0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0
"14508",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14509",0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
"14510",2,4,1,0,0,0,0,0,1,2,1,1,9,1,1,1,0,1,0,1
"14511",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14512",0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1
"14513",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14514",1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2
"14515",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"14516",0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2
"14517",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14518",0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
"14519",1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1
"14520",0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0
"14521",0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14522",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
"14523",2,2,0,0,0,0,1,0,1,1,0,2,0,2,0,0,1,2,2,2
"14524",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14525",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"14526",0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
"14527",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14528",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"14529",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14530",1,1,0,1,1,2,0,0,1,1,0,0,1,0,2,0,2,0,0,0
"14531",1,4,0,0,0,1,1,0,4,1,0,1,4,0,1,1,0,0,2,0
"14532",0,2,1,0,0,1,1,0,1,1,0,1,4,0,0,0,0,0,2,1
"14533",0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,1,0,0,0
"14534",0,0,0,0,0,0,0,0,2,3,0,0,0,1,3,0,1,0,0,1
"14535",0,0,0,1,0,0,0,0,2,4,0,2,3,0,2,1,0,2,1,1
"14536",0,0,0,0,0,0,1,1,1,1,0,1,1,3,0,0,1,1,1,4
"14537",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14538",3,5,1,0,2,0,5,1,1,3,1,1,3,1,4,0,1,1,4,2
"14539",0,3,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
"14540",0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14541",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14542",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14543",0,0,0,0,0,0,0,0,3,2,1,0,1,1,2,0,0,0,0,1
"14544",0,3,0,0,1,0,0,1,1,1,0,1,0,2,1,1,2,1,1,2
"14545",0,3,0,4,0,0,1,2,1,1,0,1,5,1,0,1,1,1,2,1
"14546",0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,3,0,1,2
"14547",0,2,0,2,0,0,0,2,1,1,0,0,4,2,0,1,1,1,3,2
"14548",0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
"14549",0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0
"14550",0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
"14551",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"14552",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14553",0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,2
"14554",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14555",1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,1,0,0,1
"14556",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"14557",0,0,1,0,0,0,0,1,2,2,2,0,4,1,2,0,0,2,0,2
"14558",0,1,0,1,0,0,4,1,1,5,0,1,1,0,3,1,0,0,0,1
"14559",0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1
"14560",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"14561",1,1,1,1,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1
"14562",0,1,0,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1
"14563",2,3,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0
"14564",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"14565",0,1,1,1,1,1,0,0,1,0,2,1,2,2,0,1,1,1,0,2
"14566",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"14567",0,1,0,3,2,1,2,1,2,2,0,1,1,1,1,1,1,1,0,1
"14568",0,2,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,2,0
"14569",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"14570",2,3,3,2,0,1,1,0,1,2,3,0,2,1,0,0,1,1,0,1
"14571",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"14572",0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
"14573",1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2
"14574",1,0,2,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0
"14575",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0
"14576",1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0
"14577",0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
"14578",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,1,1
"14579",0,0,2,1,0,0,0,1,1,0,3,1,0,2,0,0,1,0,2,2
"14580",0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
"14581",0,1,0,2,0,1,0,0,1,0,2,0,2,1,0,1,0,0,0,1
"14582",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14583",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14584",0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1
"14585",6,15,3,1,6,4,12,3,1,0,1,0,30,0,0,4,3,4,7,0
"14586",1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1
"14587",0,0,0,0,1,2,2,2,2,2,0,0,0,0,1,0,4,0,0,0
"14588",0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0
"14589",0,1,0,0,1,0,2,2,1,0,0,0,3,0,1,0,0,1,0,1
"14590",0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
"14591",0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,0,2
"14592",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"14593",5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,1
"14594",0,1,0,0,1,0,0,0,1,1,0,0,0,3,0,0,1,0,1,1
"14595",0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,2
"14596",2,5,1,0,3,4,4,4,1,0,1,0,3,1,1,1,0,0,0,1
"14597",1,3,1,2,2,0,0,5,1,4,0,0,1,2,1,3,2,1,2,2
"14598",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"14599",0,0,1,2,0,0,1,1,1,1,0,0,2,2,1,0,0,2,1,0
"14600",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14601",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"14602",0,1,0,0,0,0,4,1,1,1,0,1,0,1,0,1,1,0,2,1
"14603",3,0,2,0,4,1,2,3,1,3,0,0,3,0,1,0,0,0,0,0
"14604",2,0,1,1,5,3,1,6,2,1,1,0,5,0,2,0,0,0,1,1
"14605",0,7,5,1,4,0,1,0,3,0,0,0,2,0,2,0,2,1,7,0
"14606",3,6,1,1,2,1,2,2,1,1,1,4,4,2,1,0,2,1,0,1
"14607",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"14608",0,1,0,1,2,0,0,2,1,1,1,2,1,0,0,0,2,1,2,0
"14609",1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
"14610",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,1
"14611",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"14612",0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,1,0,0,1
"14613",0,3,0,0,1,0,0,4,1,1,0,0,0,0,2,1,2,0,1,1
"14614",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"14615",0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1
"14616",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2
"14617",1,2,2,0,0,0,3,2,1,7,1,2,0,0,4,4,1,2,4,0
"14618",0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"14619",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"14620",0,3,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
"14621",0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2
"14622",9,0,5,0,0,0,2,0,1,0,0,0,7,0,0,0,0,4,1,0
"14623",1,0,0,4,2,0,2,2,2,0,0,0,0,0,0,0,1,0,0,1
"14624",0,2,2,4,2,0,0,3,1,0,0,0,1,2,1,0,2,1,0,2
"14625",0,4,2,2,3,1,2,7,1,1,0,0,5,0,3,3,0,2,0,1
"14626",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"14627",0,0,0,3,1,0,0,0,1,0,0,1,2,1,1,0,1,0,0,1
"14628",0,0,1,0,0,0,3,1,1,0,0,0,3,1,2,0,1,2,0,1
"14629",3,0,1,0,0,1,2,0,1,0,0,1,1,1,1,0,0,1,2,2
"14630",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"14631",0,4,1,3,2,0,2,0,1,0,0,3,0,2,2,0,0,1,1,2
"14632",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14633",0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,2
"14634",0,1,1,0,0,0,0,1,1,0,1,2,5,0,0,0,1,0,1,0
"14635",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14636",1,1,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"14637",5,6,2,0,1,1,16,8,2,2,1,0,2,1,0,1,1,1,0,1
"14638",2,0,0,1,2,0,2,2,1,3,0,1,1,0,1,1,0,0,0,0
"14639",1,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,1
"14640",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"14641",1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1
"14642",1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"14643",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"14644",2,0,3,0,0,0,2,4,1,1,0,0,4,1,0,0,0,1,3,1
"14645",3,3,7,0,5,4,7,1,1,0,0,0,3,0,0,2,3,1,2,0
"14646",2,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"14647",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"14648",0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,1
"14649",1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
"14650",0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0
"14651",3,1,2,0,5,0,3,5,1,3,0,1,0,0,4,1,2,0,1,0
"14652",0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1
"14653",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14654",1,4,2,0,2,0,4,1,1,1,0,3,1,2,0,0,0,0,1,1
"14655",0,0,0,0,0,1,5,2,1,1,1,0,3,1,1,0,0,0,1,1
"14656",0,0,1,0,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0
"14657",0,2,0,1,2,0,1,1,1,0,0,5,0,1,0,0,0,0,0,1
"14658",1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"14659",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0
"14660",1,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,1,0,1
"14661",0,0,1,0,1,1,0,2,1,2,0,0,0,0,1,0,0,1,0,0
"14662",1,3,0,1,0,1,0,0,1,1,0,3,1,0,0,0,0,1,2,0
"14663",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"14664",1,1,0,2,2,0,2,2,1,1,0,1,5,0,5,2,0,2,1,0
"14665",1,1,1,0,0,0,2,2,1,0,0,1,0,1,1,0,1,0,0,2
"14666",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"14667",2,0,0,1,0,1,2,0,1,2,0,0,4,1,0,0,0,0,2,1
"14668",2,1,0,1,0,0,3,1,1,0,0,0,0,2,0,1,1,0,0,1
"14669",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"14670",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"14671",1,2,1,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,1
"14672",0,2,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1
"14673",0,1,0,0,0,0,2,1,1,0,0,1,0,1,1,0,1,0,0,1
"14674",2,3,0,1,1,0,1,3,1,1,0,0,3,0,1,1,1,1,2,1
"14675",1,1,1,0,0,5,2,6,1,0,1,0,8,0,0,0,0,1,0,0
"14676",0,5,0,1,0,0,0,0,2,0,0,1,0,1,2,0,0,0,2,0
"14677",0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1
"14678",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"14679",1,0,1,3,1,0,2,2,2,1,0,0,0,0,1,0,2,0,0,1
"14680",0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,1
"14681",1,0,1,0,0,2,2,0,1,0,0,0,2,0,0,1,0,0,0,0
"14682",2,5,1,0,1,0,2,0,1,1,0,1,1,0,1,0,3,3,0,1
"14683",0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1
"14684",0,2,1,0,0,0,0,2,1,1,0,0,1,2,0,2,1,0,0,0
"14685",0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"14686",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"14687",0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
"14688",0,1,0,0,3,0,0,3,1,0,0,1,0,1,0,0,1,0,0,1
"14689",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"14690",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14691",1,1,1,1,0,3,3,3,1,2,0,0,0,1,3,0,4,0,0,1
"14692",0,7,1,1,8,0,2,3,1,3,0,6,1,0,0,1,1,0,1,0
"14693",1,4,1,0,0,1,1,2,1,2,0,0,0,1,2,0,1,1,1,2
"14694",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
"14695",0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
"14696",1,5,1,1,1,1,6,4,1,0,1,0,1,0,0,0,3,1,4,1
"14697",1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"14698",0,3,0,0,1,0,3,0,1,0,0,0,0,0,1,0,2,0,0,0
"14699",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
"14700",0,1,1,0,0,0,2,1,1,1,0,0,0,1,1,1,1,0,0,1
"14701",0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0
"14702",1,1,0,1,0,2,2,6,1,4,2,2,2,0,1,0,2,1,1,0
"14703",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"14704",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14705",0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0
"14706",0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,1
"14707",0,0,0,0,0,1,1,3,1,1,0,0,0,1,2,0,0,0,0,1
"14708",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"14709",0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"14710",0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,0,0,1,0
"14711",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"14712",1,5,0,0,0,1,1,1,1,1,1,1,0,2,2,0,0,1,2,3
"14713",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"14714",0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
"14715",0,5,0,3,3,0,2,1,1,5,0,0,4,1,3,0,2,1,1,2
"14716",0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
"14717",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"14718",0,1,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"14719",0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,2
"14720",0,1,1,0,2,0,3,4,1,1,0,0,3,1,1,0,0,0,1,1
"14721",1,0,1,0,0,0,1,2,1,1,0,0,0,1,0,1,0,0,0,1
"14722",0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,2,0,0,2
"14723",2,5,4,0,2,0,0,2,1,2,0,2,0,2,2,2,1,0,3,3
"14724",2,4,2,0,3,1,3,0,1,1,0,2,3,1,3,0,4,3,0,2
"14725",0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
"14726",0,1,0,0,1,0,1,1,1,1,0,0,1,1,2,0,0,0,0,1
"14727",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"14728",2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"14729",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"14730",1,0,0,0,0,0,2,1,1,1,0,1,1,2,0,0,2,0,1,2
"14731",0,1,1,0,0,3,2,3,1,0,1,0,0,2,2,1,2,1,0,2
"14732",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14733",1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14734",0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
"14735",0,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,2,0,0
"14736",0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"14737",0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1
"14738",0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
"14739",1,1,1,0,1,0,0,3,1,1,0,0,0,1,0,0,1,0,0,1
"14740",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"14741",1,1,1,0,0,0,1,0,1,1,0,0,4,1,0,0,0,0,0,1
"14742",0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14743",1,0,0,0,1,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0
"14744",0,1,0,0,1,0,0,1,1,1,0,0,2,0,1,0,0,0,0,1
"14745",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"14746",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,1
"14747",2,0,0,0,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"14748",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
"14749",0,1,1,0,1,2,0,4,1,1,3,1,1,0,4,1,1,1,1,0
"14750",0,0,1,0,0,2,3,0,1,1,0,0,0,1,1,0,0,0,0,1
"14751",1,4,1,1,0,0,2,10,1,3,0,1,9,1,2,0,2,0,0,1
"14752",3,1,0,3,2,5,0,2,1,0,0,0,2,2,0,1,0,0,0,3
"14753",0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0
"14754",0,4,0,1,4,0,4,0,1,0,0,1,0,1,0,0,0,1,1,1
"14755",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"14756",5,1,0,0,1,3,4,0,1,1,2,0,1,0,2,5,0,0,0,0
"14757",4,7,2,1,0,2,6,7,1,4,2,1,6,0,0,2,3,5,8,0
"14758",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14759",0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,2,1,1
"14760",0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
"14761",0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"14762",0,6,1,0,1,0,0,1,2,2,0,0,1,0,1,0,0,2,1,0
"14763",0,0,1,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,1
"14764",2,5,0,0,2,3,3,0,2,2,0,3,4,1,2,2,2,5,2,1
"14765",0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0
"14766",0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,1
"14767",0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,0,1
"14768",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"14769",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14770",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"14771",0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1
"14772",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"14773",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"14774",1,8,0,1,1,0,2,1,1,3,0,1,0,1,2,0,2,0,4,4
"14775",1,0,2,0,0,0,4,0,1,0,0,1,0,2,0,2,1,0,0,2
"14776",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3,0,0
"14777",1,0,1,0,0,0,3,3,1,0,0,0,0,0,1,0,1,0,1,0
"14778",0,4,0,0,0,0,1,0,1,0,0,0,3,0,0,3,0,2,0,1
"14779",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
"14780",0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
"14781",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"14782",0,2,0,0,1,0,2,1,1,0,0,0,3,0,0,0,0,0,0,1
"14783",1,2,2,3,2,0,1,1,1,2,1,0,2,0,1,0,1,2,7,0
"14784",1,0,0,0,0,0,1,1,1,1,0,0,1,2,1,1,1,0,0,2
"14785",0,0,1,0,1,0,2,1,1,2,0,0,1,1,0,0,0,0,1,1
"14786",1,0,2,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,2
"14787",1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0
"14788",0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1
"14789",0,1,1,0,3,0,2,0,1,4,0,2,0,1,1,0,0,2,1,1
"14790",0,0,1,0,0,0,0,1,1,2,0,0,2,1,0,0,1,0,0,0
"14791",1,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,1
"14792",0,0,1,1,0,0,0,2,1,1,0,0,1,1,1,2,0,2,2,1
"14793",0,2,1,0,0,2,3,3,1,1,0,0,8,2,1,0,1,1,1,2
"14794",0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0
"14795",0,2,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0
"14796",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14797",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"14798",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14799",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"14800",1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"14801",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"14802",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"14803",1,2,0,1,2,0,1,1,1,2,0,0,0,0,4,1,0,0,0,0
"14804",1,1,0,0,3,1,1,2,1,8,0,0,3,1,1,0,1,1,0,1
"14805",0,2,1,0,2,0,1,0,1,1,0,1,4,1,2,1,0,0,0,1
"14806",1,1,0,0,1,0,7,1,1,3,4,4,1,0,1,1,1,2,0,1
"14807",0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
"14808",0,1,0,0,2,0,3,0,1,0,1,0,2,2,0,0,0,0,0,2
"14809",0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
"14810",0,3,1,1,0,2,1,3,1,1,0,1,5,2,1,0,0,0,0,1
"14811",0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2
"14812",0,1,0,0,1,0,1,1,1,1,1,1,0,0,3,1,1,0,0,1
"14813",0,1,0,2,0,0,3,0,1,1,0,0,10,1,2,0,1,0,1,1
"14814",2,0,0,0,2,0,2,3,1,3,0,0,0,0,0,2,0,1,0,0
"14815",0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0
"14816",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
